customer_id,current_ltv,ltv_month_3,ltv_month_6,ltv_month_12,value_at_risk,decay_rate_pct,decay_pattern,urgency,intervention_month,turning_point
2325,239.39999999999998,106.84,0.0,0.0,239.4,55.4,🟠 RAPID DECLINE,High,2,3
2326,1309.8000000000002,1186.42,1063.03,816.27,493.53,9.4,🟢 STABLE,Low,11,12
2327,1028.4,673.09,317.78,0.0,1028.4,34.5,🟡 DECLINING,Medium,4,5
2328,1224.6,859.06,493.51,0.0,1224.6,29.8,🟡 DECLINING,Medium,5,6
2329,1136.4,965.37,794.34,452.29,684.11,15.1,🟡 DECLINING,Medium,9,10
2330,772.8000000000001,705.88,638.95,505.1,267.7,8.7,🟢 STABLE,Low,11,12
2331,321.6,293.46,265.32,209.04,112.56,8.8,🟢 STABLE,Low,11,12
2332,792.5999999999999,756.62,720.63,648.66,143.94,4.5,🟢 STABLE,Low,11,12
2333,782.4000000000001,767.38,752.36,722.31,60.09,1.9,🟢 STABLE,Low,11,12
2334,1020.5999999999999,333.74,0.0,0.0,1020.6,67.3,🔴 CRITICAL DECAY,Critical,1,1
2335,669.5999999999999,416.36,163.11,0.0,669.6,37.8,🟠 RAPID DECLINE,High,3,4
2336,844.8000000000001,545.15,245.5,0.0,844.8,35.5,🟠 RAPID DECLINE,High,1,1
2337,1257.0,1119.36,981.72,706.43,550.57,10.9,🟢 STABLE,Low,11,12
2338,239.39999999999998,238.97,238.54,237.68,1.72,0.2,🟢 STABLE,Low,11,12
2339,1131.0,217.27,0.0,0.0,1131.0,80.8,🔴 CRITICAL DECAY,Critical,1,1
2340,540.0,517.21,494.42,448.85,91.15,4.2,🟢 STABLE,Low,11,12
2341,1378.8000000000002,1369.29,1359.77,1340.75,38.05,0.7,🟢 STABLE,Low,11,12
2342,1276.8000000000002,780.51,284.22,0.0,1276.8,38.9,🟠 RAPID DECLINE,High,3,4
2343,553.2,350.73,148.26,0.0,553.2,36.6,🟠 RAPID DECLINE,High,4,5
2344,476.40000000000003,469.3,462.2,448.01,28.39,1.5,🟢 STABLE,Low,11,12
2345,240.60000000000002,131.61,22.62,0.0,240.6,45.3,🟠 RAPID DECLINE,High,3,4
2346,1149.0,1145.09,1141.19,1133.37,15.63,0.3,🟢 STABLE,Low,11,12
2347,292.79999999999995,280.0,267.21,241.62,51.18,4.4,🟢 STABLE,Low,11,12
2348,403.20000000000005,387.23,371.27,339.33,63.87,4.0,🟢 STABLE,Low,11,12
2349,1085.4,1082.14,1078.89,1072.38,13.02,0.3,🟢 STABLE,Low,11,12
2350,1008.0,95.36,0.0,0.0,1008.0,90.5,🔴 CRITICAL DECAY,Critical,1,1
2351,808.8000000000001,804.68,800.55,792.3,16.5,0.5,🟢 STABLE,Low,11,12
2352,236.39999999999998,169.1,101.79,0.0,236.4,28.5,🟡 DECLINING,Medium,5,6
2353,964.1999999999999,147.43,0.0,0.0,964.2,84.7,🔴 CRITICAL DECAY,Critical,1,1
2354,235.20000000000002,233.67,232.14,229.08,6.12,0.7,🟢 STABLE,Low,11,12
2355,650.4000000000001,647.6,644.81,639.21,11.19,0.4,🟢 STABLE,Low,11,12
2356,542.4000000000001,469.61,396.82,251.24,291.16,13.4,🟢 STABLE,Low,11,12
2357,901.1999999999999,875.79,850.37,799.54,101.66,2.8,🟢 STABLE,Low,11,12
2358,236.39999999999998,228.46,220.51,204.63,31.77,3.4,🟢 STABLE,Low,11,12
2359,873.0,843.14,813.29,753.57,119.43,3.4,🟢 STABLE,Low,11,12
2360,240.60000000000002,239.54,238.48,236.37,4.23,0.4,🟢 STABLE,Low,11,12
2361,551.4000000000001,354.77,158.14,0.0,551.4,35.7,🟠 RAPID DECLINE,High,1,2
2362,470.40000000000003,428.49,386.57,302.75,167.65,8.9,🟢 STABLE,Low,11,12
2363,537.0,83.72,0.0,0.0,537.0,84.4,🔴 CRITICAL DECAY,Critical,1,1
2364,991.8000000000001,186.06,0.0,0.0,991.8,81.2,🔴 CRITICAL DECAY,Critical,1,1
2365,1126.8000000000002,949.1,771.41,416.01,710.79,15.8,🟡 DECLINING,Medium,9,10
2366,841.8000000000001,43.61,0.0,0.0,841.8,94.8,🔴 CRITICAL DECAY,Critical,1,1
2367,1026.6,63.14,0.0,0.0,1026.6,93.8,🔴 CRITICAL DECAY,Critical,1,1
2368,1405.8000000000002,1399.19,1392.59,1379.37,26.43,0.5,🟢 STABLE,Low,11,12
2369,1191.0,1172.54,1154.08,1117.16,73.84,1.5,🟢 STABLE,Low,11,12
2370,1350.6,1336.01,1321.43,1292.25,58.35,1.1,🟢 STABLE,Low,11,12
2371,308.4,95.42,0.0,0.0,308.4,69.1,🔴 CRITICAL DECAY,Critical,2,3
2372,1083.6,1081.54,1079.48,1075.36,8.24,0.2,🟢 STABLE,Low,11,12
2373,592.8,574.48,556.16,519.53,73.27,3.1,🟢 STABLE,Low,11,12
2374,232.79999999999998,132.56,32.31,0.0,232.8,43.1,🟠 RAPID DECLINE,High,1,2
2375,1316.4,1309.82,1303.24,1290.07,26.33,0.5,🟢 STABLE,Low,11,12
2376,735.0,618.28,501.56,268.13,466.87,15.9,🟡 DECLINING,Medium,9,10
2377,663.5999999999999,627.7,591.8,520.0,143.6,5.4,🟢 STABLE,Low,11,12
2378,843.5999999999999,337.02,0.0,0.0,843.6,60.0,🔴 CRITICAL DECAY,Critical,1,1
2379,1276.1999999999998,979.23,682.26,88.31,1187.89,23.3,🟡 DECLINING,Medium,6,7
2380,1245.0,1088.25,931.51,618.02,626.98,12.6,🟢 STABLE,Low,11,12
2381,234.0,227.87,221.74,209.48,24.52,2.6,🟢 STABLE,Low,11,12
2382,474.0,459.45,444.9,415.79,58.21,3.1,🟢 STABLE,Low,11,12
2383,312.6,260.68,208.75,104.91,207.69,16.6,🟡 DECLINING,Medium,1,2
2384,1092.6,721.55,350.51,0.0,1092.6,34.0,🟡 DECLINING,Medium,4,5
2385,355.79999999999995,242.98,130.15,0.0,355.8,31.7,🟡 DECLINING,Medium,4,5
2386,602.4000000000001,573.24,544.09,485.78,116.62,4.8,🟢 STABLE,Low,11,12
2387,1263.6,336.88,0.0,0.0,1263.6,73.3,🔴 CRITICAL DECAY,Critical,1,2
2388,665.4000000000001,115.71,0.0,0.0,665.4,82.6,🔴 CRITICAL DECAY,Critical,1,1
2389,1025.4,991.66,957.93,890.46,134.94,3.3,🟢 STABLE,Low,11,12
2390,237.60000000000002,222.37,207.14,176.68,60.92,6.4,🟢 STABLE,Low,11,12
2391,711.0,299.54,0.0,0.0,711.0,57.9,🟠 RAPID DECLINE,High,1,2
2392,1088.4,664.03,239.67,0.0,1088.4,39.0,🟠 RAPID DECLINE,High,3,4
2393,1244.4,970.63,696.86,149.33,1095.07,22.0,🟡 DECLINING,Medium,1,1
2394,948.5999999999999,909.04,869.49,790.37,158.23,4.2,🟢 STABLE,Low,11,12
2395,1088.4,974.88,861.36,634.32,454.08,10.4,🟢 STABLE,Low,11,12
2396,1140.0,1039.45,938.9,737.81,402.19,8.8,🟢 STABLE,Low,11,12
2397,1060.1999999999998,55.24,0.0,0.0,1060.2,94.8,🔴 CRITICAL DECAY,Critical,1,1
2398,363.0,216.67,70.35,0.0,363.0,40.3,🟠 RAPID DECLINE,High,3,4
2399,598.2,290.73,0.0,0.0,598.2,51.4,🟠 RAPID DECLINE,High,1,2
2400,1116.0,944.58,773.16,430.33,685.67,15.4,🟡 DECLINING,Medium,9,10
2401,654.5999999999999,575.59,496.58,338.56,316.04,12.1,🟢 STABLE,Low,11,12
2402,236.39999999999998,186.57,136.73,37.07,199.33,21.1,🟡 DECLINING,Medium,7,8
2403,1017.5999999999999,993.08,968.55,919.5,98.1,2.4,🟢 STABLE,Low,11,12
2404,1133.4,1053.5,973.59,813.78,319.62,7.0,🟢 STABLE,Low,11,12
2405,1130.4,293.9,0.0,0.0,1130.4,74.0,🔴 CRITICAL DECAY,Critical,1,1
2406,1155.0,160.08,0.0,0.0,1155.0,86.1,🔴 CRITICAL DECAY,Critical,1,1
2407,848.4000000000001,199.71,0.0,0.0,848.4,76.5,🔴 CRITICAL DECAY,Critical,1,1
2408,250.20000000000002,247.92,245.65,241.09,9.11,0.9,🟢 STABLE,Low,11,12
2409,720.0,670.32,620.64,521.28,198.72,6.9,🟢 STABLE,Low,11,12
2410,965.4000000000001,599.8,234.21,0.0,965.4,37.9,🟠 RAPID DECLINE,High,3,4
2411,1019.4000000000001,1013.18,1006.96,994.53,24.87,0.6,🟢 STABLE,Low,11,12
2412,402.59999999999997,361.94,321.27,239.95,162.65,10.1,🟢 STABLE,Low,11,12
2413,595.8,593.3,590.8,585.79,10.01,0.4,🟢 STABLE,Low,11,12
2414,242.39999999999998,226.79,211.18,179.96,62.44,6.4,🟢 STABLE,Low,11,12
2415,1134.6,839.49,544.38,0.0,1134.6,26.0,🟡 DECLINING,Medium,1,1
2416,1206.0,895.33,584.67,0.0,1206.0,25.8,🟡 DECLINING,Medium,5,6
2417,429.0,276.36,123.72,0.0,429.0,35.6,🟠 RAPID DECLINE,High,4,5
2418,1037.4,709.48,381.56,0.0,1037.4,31.6,🟡 DECLINING,Medium,4,5
2419,645.5999999999999,588.98,532.36,419.12,226.48,8.8,🟢 STABLE,Low,11,12
2420,462.59999999999997,305.5,148.4,0.0,462.6,34.0,🟡 DECLINING,Medium,4,5
2421,478.79999999999995,404.87,330.95,183.09,295.71,15.4,🟡 DECLINING,Medium,9,10
2422,840.5999999999999,56.24,0.0,0.0,840.6,93.3,🔴 CRITICAL DECAY,Critical,1,1
2423,241.20000000000002,233.99,226.78,212.35,28.85,3.0,🟢 STABLE,Low,11,12
2424,1355.4,1309.86,1264.32,1173.23,182.17,3.4,🟢 STABLE,Low,11,12
2425,243.60000000000002,187.52,131.45,19.29,224.31,23.0,🟡 DECLINING,Medium,6,7
2426,427.79999999999995,285.3,142.8,0.0,427.8,33.3,🟡 DECLINING,Medium,4,5
2427,430.79999999999995,86.5,0.0,0.0,430.8,79.9,🔴 CRITICAL DECAY,Critical,1,1
2428,1191.0,644.81,98.61,0.0,1191.0,45.9,🟠 RAPID DECLINE,High,1,1
2429,995.4000000000001,947.32,899.24,803.09,192.31,4.8,🟢 STABLE,Low,11,12
2430,667.8,659.85,651.91,636.01,31.79,1.2,🟢 STABLE,Low,11,12
2431,293.4,71.79,0.0,0.0,293.4,75.5,🔴 CRITICAL DECAY,Critical,1,1
2432,302.4,289.88,277.36,252.32,50.08,4.1,🟢 STABLE,Low,11,12
2433,609.5999999999999,581.31,553.03,496.46,113.14,4.6,🟢 STABLE,Low,11,12
2434,235.79999999999998,107.12,0.0,0.0,235.8,54.6,🟠 RAPID DECLINE,High,1,2
2435,717.5999999999999,644.26,570.92,424.25,293.35,10.2,🟢 STABLE,Low,11,12
2436,882.5999999999999,361.25,0.0,0.0,882.6,59.1,🟠 RAPID DECLINE,High,2,3
2437,736.8,508.54,280.28,0.0,736.8,31.0,🟡 DECLINING,Medium,4,5
2438,1240.1999999999998,112.86,0.0,0.0,1240.2,90.9,🔴 CRITICAL DECAY,Critical,1,1
2439,238.79999999999998,230.25,221.7,204.6,34.2,3.6,🟢 STABLE,Low,11,12
2440,233.39999999999998,212.93,192.46,151.52,81.88,8.8,🟢 STABLE,Low,11,12
2441,978.0,153.84,0.0,0.0,978.0,84.3,🔴 CRITICAL DECAY,Critical,1,1
2442,1017.5999999999999,77.24,0.0,0.0,1017.6,92.4,🔴 CRITICAL DECAY,Critical,1,1
2443,1314.6,1312.5,1310.39,1306.19,8.41,0.2,🟢 STABLE,Low,11,12
2444,1199.4,337.63,0.0,0.0,1199.4,71.9,🔴 CRITICAL DECAY,Critical,1,1
2445,892.8000000000001,764.68,636.57,380.33,512.47,14.4,🟢 STABLE,Low,10,11
2446,1080.0,307.48,0.0,0.0,1080.0,71.5,🔴 CRITICAL DECAY,Critical,1,1
2447,898.8000000000001,271.17,0.0,0.0,898.8,69.8,🔴 CRITICAL DECAY,Critical,1,1
2448,1258.1999999999998,240.57,0.0,0.0,1258.2,80.9,🔴 CRITICAL DECAY,Critical,1,1
2449,715.8,661.04,606.28,496.77,219.03,7.7,🟢 STABLE,Low,11,12
2450,1325.4,1317.71,1310.03,1294.65,30.75,0.6,🟢 STABLE,Low,11,12
2451,1273.1999999999998,1184.33,1095.46,917.72,355.48,7.0,🟢 STABLE,Low,11,12
2452,890.4000000000001,337.37,0.0,0.0,890.4,62.1,🔴 CRITICAL DECAY,Critical,1,1
2453,893.4000000000001,98.72,0.0,0.0,893.4,89.0,🔴 CRITICAL DECAY,Critical,1,1
2454,294.6,293.8,293.01,291.42,3.18,0.3,🟢 STABLE,Low,11,12
2455,1072.1999999999998,189.99,0.0,0.0,1072.2,82.3,🔴 CRITICAL DECAY,Critical,1,1
2456,294.6,292.21,289.83,285.05,9.55,0.8,🟢 STABLE,Low,11,12
2457,1087.8000000000002,974.89,861.97,636.15,451.65,10.4,🟢 STABLE,Low,11,12
2458,1260.6,1203.37,1146.14,1031.68,228.92,4.5,🟢 STABLE,Low,11,12
2459,245.39999999999998,185.4,125.4,5.4,240.0,24.4,🟡 DECLINING,Medium,6,7
2460,234.60000000000002,232.79,230.99,227.37,7.23,0.8,🟢 STABLE,Low,11,12
2461,236.39999999999998,234.04,231.67,226.94,9.46,1.0,🟢 STABLE,Low,11,12
2462,845.4000000000001,796.11,746.83,648.25,197.15,5.8,🟢 STABLE,Low,11,12
2463,1027.8000000000002,191.89,0.0,0.0,1027.8,81.3,🔴 CRITICAL DECAY,Critical,1,1
2464,925.8000000000001,37.03,0.0,0.0,925.8,96.0,🔴 CRITICAL DECAY,Critical,1,1
2465,423.0,105.28,0.0,0.0,423.0,75.1,🔴 CRITICAL DECAY,Critical,1,1
2466,246.60000000000002,244.65,242.7,238.81,7.79,0.8,🟢 STABLE,Low,11,12
2467,1175.4,948.67,721.93,268.46,906.94,19.3,🟡 DECLINING,Medium,7,8
2468,582.5999999999999,159.75,0.0,0.0,582.6,72.6,🔴 CRITICAL DECAY,Critical,1,1
2469,240.0,233.11,226.22,212.45,27.55,2.9,🟢 STABLE,Low,11,12
2470,303.0,300.73,298.46,293.91,9.09,0.7,🟢 STABLE,Low,11,12
2471,1180.8000000000002,370.65,0.0,0.0,1180.8,68.6,🔴 CRITICAL DECAY,Critical,1,1
2472,850.8000000000001,839.14,827.49,804.18,46.62,1.4,🟢 STABLE,Low,11,12
2473,238.20000000000002,121.62,5.05,0.0,238.2,48.9,🟠 RAPID DECLINE,High,3,4
2474,1276.1999999999998,531.92,0.0,0.0,1276.2,58.3,🟠 RAPID DECLINE,High,1,1
2475,1194.0,1183.02,1172.03,1150.06,43.94,0.9,🟢 STABLE,Low,11,12
2476,1016.4000000000001,1008.78,1001.15,985.91,30.49,0.7,🟢 STABLE,Low,11,12
2477,1032.6,529.93,27.26,0.0,1032.6,48.7,🟠 RAPID DECLINE,High,1,2
2478,534.5999999999999,267.94,1.28,0.0,534.6,49.9,🟠 RAPID DECLINE,High,1,2
2479,910.1999999999999,903.37,896.55,882.89,27.31,0.8,🟢 STABLE,Low,11,12
2480,1126.1999999999998,772.8,419.4,0.0,1126.2,31.4,🟡 DECLINING,Medium,1,1
2481,300.0,298.59,297.18,294.36,5.64,0.5,🟢 STABLE,Low,11,12
2482,540.0,313.63,87.26,0.0,540.0,41.9,🟠 RAPID DECLINE,High,1,2
2483,1208.4,874.88,541.36,0.0,1208.4,27.6,🟡 DECLINING,Medium,1,1
2484,246.0,196.26,146.52,47.04,198.96,20.2,🟡 DECLINING,Medium,7,8
2485,965.4000000000001,239.23,0.0,0.0,965.4,75.2,🔴 CRITICAL DECAY,Critical,1,1
2486,1085.4,892.09,698.78,312.16,773.24,17.8,🟡 DECLINING,Medium,8,9
2487,725.4000000000001,690.0,654.6,583.8,141.6,4.9,🟢 STABLE,Low,11,12
2488,663.0,584.63,506.27,349.53,313.47,11.8,🟢 STABLE,Low,11,12
2489,941.4000000000001,892.82,844.25,747.1,194.3,5.2,🟢 STABLE,Low,11,12
2490,1206.6,1194.9,1183.19,1159.78,46.82,1.0,🟢 STABLE,Low,11,12
2491,244.20000000000002,195.19,146.18,48.16,196.04,20.1,🟡 DECLINING,Medium,7,8
2492,653.4000000000001,337.87,22.35,0.0,653.4,48.3,🟠 RAPID DECLINE,High,1,1
2493,1089.0,87.45,0.0,0.0,1089.0,92.0,🔴 CRITICAL DECAY,Critical,1,1
2494,904.1999999999999,727.88,551.56,198.92,705.28,19.5,🟡 DECLINING,Medium,7,8
2495,243.0,231.53,220.06,197.12,45.88,4.7,🟢 STABLE,Low,11,12
2496,240.60000000000002,239.71,238.82,237.04,3.56,0.4,🟢 STABLE,Low,11,12
2497,235.20000000000002,105.16,0.0,0.0,235.2,55.3,🟠 RAPID DECLINE,High,2,3
2498,645.5999999999999,497.5,349.4,53.2,592.4,22.9,🟡 DECLINING,Medium,6,7
2499,842.4000000000001,822.52,802.64,762.88,79.52,2.4,🟢 STABLE,Low,11,12
2500,906.0,816.4,726.79,547.59,358.41,9.9,🟢 STABLE,Low,11,12
2501,244.20000000000002,243.57,242.93,241.66,2.54,0.3,🟢 STABLE,Low,11,12
2502,312.6,308.66,304.72,296.84,15.76,1.3,🟢 STABLE,Low,11,12
2503,247.20000000000002,240.75,234.3,221.39,25.81,2.6,🟢 STABLE,Low,11,12
2504,908.4000000000001,265.89,0.0,0.0,908.4,70.7,🔴 CRITICAL DECAY,Critical,1,1
2505,241.20000000000002,233.05,224.89,208.59,32.61,3.4,🟢 STABLE,Low,11,12
2506,291.6,290.87,290.14,288.68,2.92,0.3,🟢 STABLE,Low,11,12
2507,294.0,292.5,291.0,288.0,6.0,0.5,🟢 STABLE,Low,11,12
2508,1326.0,1297.62,1269.25,1212.49,113.51,2.1,🟢 STABLE,Low,11,12
2509,303.0,301.82,300.64,298.27,4.73,0.4,🟢 STABLE,Low,11,12
2510,891.0,99.7,0.0,0.0,891.0,88.8,🔴 CRITICAL DECAY,Critical,1,1
2511,1081.1999999999998,1060.22,1039.25,997.3,83.9,1.9,🟢 STABLE,Low,11,12
2512,825.0,781.36,737.71,650.43,174.57,5.3,🟢 STABLE,Low,11,12
2513,230.39999999999998,228.4,226.39,222.38,8.02,0.9,🟢 STABLE,Low,11,12
2514,1076.4,226.69,0.0,0.0,1076.4,78.9,🔴 CRITICAL DECAY,Critical,1,1
2515,1381.1999999999998,1357.03,1332.86,1284.52,96.68,1.7,🟢 STABLE,Low,11,12
2516,1156.8000000000002,141.71,0.0,0.0,1156.8,87.7,🔴 CRITICAL DECAY,Critical,1,1
2517,834.0,212.92,0.0,0.0,834.0,74.5,🔴 CRITICAL DECAY,Critical,1,1
2518,1195.8000000000002,462.3,0.0,0.0,1195.8,61.3,🔴 CRITICAL DECAY,Critical,1,1
2519,1097.4,122.25,0.0,0.0,1097.4,88.9,🔴 CRITICAL DECAY,Critical,1,1
2520,1017.0,1003.47,989.95,962.9,54.1,1.3,🟢 STABLE,Low,11,12
2521,1023.0,576.36,129.72,0.0,1023.0,43.7,🟠 RAPID DECLINE,High,1,1
2522,945.0,845.4,745.79,546.59,398.41,10.5,🟢 STABLE,Low,11,12
2523,243.0,241.59,240.18,237.36,5.64,0.6,🟢 STABLE,Low,11,12
2524,238.79999999999998,238.61,238.42,238.04,0.76,0.1,🟢 STABLE,Low,11,12
2525,1173.0,1168.31,1163.62,1154.23,18.77,0.4,🟢 STABLE,Low,11,12
2526,232.79999999999998,136.09,39.39,0.0,232.8,41.5,🟠 RAPID DECLINE,High,1,2
2527,999.5999999999999,97.46,0.0,0.0,999.6,90.3,🔴 CRITICAL DECAY,Critical,1,1
2528,961.1999999999999,172.73,0.0,0.0,961.2,82.0,🔴 CRITICAL DECAY,Critical,1,1
2529,752.4000000000001,703.19,653.99,555.57,196.83,6.5,🟢 STABLE,Low,11,12
2530,1204.8000000000002,109.15,0.0,0.0,1204.8,90.9,🔴 CRITICAL DECAY,Critical,1,1
2531,293.4,292.29,291.17,288.94,4.46,0.4,🟢 STABLE,Low,11,12
2532,1213.1999999999998,975.05,736.9,260.6,952.6,19.6,🟡 DECLINING,Medium,7,8
2533,610.8,605.79,600.78,590.77,20.03,0.8,🟢 STABLE,Low,11,12
2534,1286.4,990.01,693.63,100.85,1185.55,23.0,🟡 DECLINING,Medium,6,7
2535,1106.4,1102.86,1099.32,1092.24,14.16,0.3,🟢 STABLE,Low,11,12
2536,303.6,290.55,277.49,251.38,52.22,4.3,🟢 STABLE,Low,11,12
2537,1360.8000000000002,1354.0,1347.19,1333.58,27.22,0.5,🟢 STABLE,Low,11,12
2538,486.59999999999997,477.4,468.21,449.81,36.79,1.9,🟢 STABLE,Low,11,12
2539,312.0,310.19,308.38,304.76,7.24,0.6,🟢 STABLE,Low,11,12
2540,1343.4,1330.91,1318.41,1293.43,49.97,0.9,🟢 STABLE,Low,11,12
2541,645.5999999999999,643.34,641.08,636.56,9.04,0.4,🟢 STABLE,Low,11,12
2542,865.1999999999999,811.21,757.22,649.25,215.95,6.2,🟢 STABLE,Low,11,12
2543,1177.8000000000002,877.58,577.36,0.0,1177.8,25.5,🟡 DECLINING,Medium,1,1
2544,946.1999999999999,848.65,751.09,555.99,390.21,10.3,🟢 STABLE,Low,11,12
2545,849.0,837.71,826.42,803.83,45.17,1.3,🟢 STABLE,Low,11,12
2546,913.8000000000001,807.89,701.98,490.16,423.64,11.6,🟢 STABLE,Low,11,12
2547,469.20000000000005,463.43,457.66,446.12,23.08,1.2,🟢 STABLE,Low,11,12
2548,839.4000000000001,383.52,0.0,0.0,839.4,54.3,🟠 RAPID DECLINE,High,1,2
2549,240.60000000000002,138.75,36.91,0.0,240.6,42.3,🟠 RAPID DECLINE,High,1,2
2550,240.60000000000002,238.05,235.5,230.4,10.2,1.1,🟢 STABLE,Low,11,12
2551,233.39999999999998,139.39,45.37,0.0,233.4,40.3,🟠 RAPID DECLINE,High,1,2
2552,322.79999999999995,306.3,289.81,256.82,65.98,5.1,🟢 STABLE,Low,11,12
2553,230.39999999999998,105.25,0.0,0.0,230.4,54.3,🟠 RAPID DECLINE,High,1,2
2554,600.0,503.7,407.4,214.8,385.2,16.1,🟡 DECLINING,Medium,9,10
2555,720.0,507.6,295.2,0.0,720.0,29.5,🟡 DECLINING,Medium,1,2
2556,1014.5999999999999,837.04,659.49,304.38,710.22,17.5,🟡 DECLINING,Medium,8,9
2557,545.4000000000001,236.27,0.0,0.0,545.4,56.7,🟠 RAPID DECLINE,High,1,1
2558,240.60000000000002,234.37,228.14,215.67,24.93,2.6,🟢 STABLE,Low,11,12
2559,1386.6,1377.45,1368.3,1349.99,36.61,0.7,🟢 STABLE,Low,11,12
2560,1124.4,702.97,281.55,0.0,1124.4,37.5,🟠 RAPID DECLINE,High,4,5
2561,1188.0,1184.79,1181.58,1175.17,12.83,0.3,🟢 STABLE,Low,11,12
2562,606.5999999999999,602.11,597.62,588.64,17.96,0.7,🟢 STABLE,Low,11,12
2563,1271.4,786.87,302.34,0.0,1271.4,38.1,🟠 RAPID DECLINE,High,1,1
2564,984.0,870.54,757.09,530.18,453.82,11.5,🟢 STABLE,Low,11,12
2565,300.0,285.51,271.02,242.04,57.96,4.8,🟢 STABLE,Low,11,12
2566,1098.6,1094.43,1090.25,1081.9,16.7,0.4,🟢 STABLE,Low,11,12
2567,1149.0,366.19,0.0,0.0,1149.0,68.1,🔴 CRITICAL DECAY,Critical,1,1
2568,232.20000000000002,230.76,229.32,226.44,5.76,0.6,🟢 STABLE,Low,11,12
2569,298.20000000000005,297.31,296.41,294.62,3.58,0.3,🟢 STABLE,Low,11,12
2570,1128.6,581.79,34.99,0.0,1128.6,48.5,🟠 RAPID DECLINE,High,1,1
2571,1204.8000000000002,1171.19,1137.57,1070.34,134.46,2.8,🟢 STABLE,Low,11,12
2572,300.0,299.01,298.02,296.04,3.96,0.3,🟢 STABLE,Low,11,12
2573,657.0,226.21,0.0,0.0,657.0,65.6,🔴 CRITICAL DECAY,Critical,1,1
2574,1147.8000000000002,617.29,86.77,0.0,1147.8,46.2,🟠 RAPID DECLINE,High,1,1
2575,231.0,190.55,150.1,69.21,161.79,17.5,🟡 DECLINING,Medium,8,9
2576,1299.0,1097.65,896.31,493.62,805.38,15.5,🟡 DECLINING,Medium,9,10
2577,1135.1999999999998,30.76,0.0,0.0,1135.2,97.3,🔴 CRITICAL DECAY,Critical,1,1
2578,1186.8000000000002,690.36,193.92,0.0,1186.8,41.8,🟠 RAPID DECLINE,High,3,4
2579,241.79999999999998,240.74,239.67,237.54,4.26,0.4,🟢 STABLE,Low,11,12
2580,1215.6,680.13,144.66,0.0,1215.6,44.0,🟠 RAPID DECLINE,High,3,4
2581,240.0,208.06,176.11,112.22,127.78,13.3,🟢 STABLE,Low,11,12
2582,1263.6,534.38,0.0,0.0,1263.6,57.7,🟠 RAPID DECLINE,High,1,2
2583,838.1999999999999,834.76,831.33,824.45,13.75,0.4,🟢 STABLE,Low,11,12
2584,783.0,739.78,696.56,610.11,172.89,5.5,🟢 STABLE,Low,11,12
2585,237.60000000000002,236.03,234.46,231.33,6.27,0.7,🟢 STABLE,Low,11,12
2586,235.20000000000002,195.29,155.37,75.55,159.65,17.0,🟡 DECLINING,Medium,8,9
2587,240.60000000000002,237.98,235.35,230.11,10.49,1.1,🟢 STABLE,Low,11,12
2588,592.8,381.05,169.3,0.0,592.8,35.7,🟠 RAPID DECLINE,High,4,5
2589,912.5999999999999,95.28,0.0,0.0,912.6,89.6,🔴 CRITICAL DECAY,Critical,1,1
2590,1060.8000000000002,941.35,821.91,583.02,477.78,11.3,🟢 STABLE,Low,11,12
2591,1207.1999999999998,748.1,289.0,0.0,1207.2,38.0,🟠 RAPID DECLINE,High,1,2
2592,233.39999999999998,180.58,127.76,22.13,211.27,22.6,🟡 DECLINING,Medium,6,7
2593,243.60000000000002,242.36,241.12,238.63,4.97,0.5,🟢 STABLE,Low,11,12
2594,1291.8000000000002,1262.22,1232.64,1173.47,118.33,2.3,🟢 STABLE,Low,11,12
2595,965.4000000000001,961.63,957.87,950.34,15.06,0.4,🟢 STABLE,Low,11,12
2596,706.2,631.84,557.47,408.75,297.45,10.5,🟢 STABLE,Low,11,12
2597,1315.1999999999998,1103.19,891.18,467.16,848.04,16.1,🟡 DECLINING,Medium,9,10
2598,901.8000000000001,226.62,0.0,0.0,901.8,74.9,🔴 CRITICAL DECAY,Critical,1,1
2599,876.0,872.67,869.34,862.68,13.32,0.4,🟢 STABLE,Low,11,12
2600,841.1999999999999,87.91,0.0,0.0,841.2,89.5,🔴 CRITICAL DECAY,Critical,1,1
2601,1183.8000000000002,1179.89,1175.99,1168.17,15.63,0.3,🟢 STABLE,Low,11,12
2602,1337.4,1232.01,1126.63,915.85,421.55,7.9,🟢 STABLE,Low,11,12
2603,1378.8000000000002,1371.77,1364.74,1350.67,28.13,0.5,🟢 STABLE,Low,11,12
2604,1206.6,774.03,341.47,0.0,1206.6,35.9,🟠 RAPID DECLINE,High,4,5
2605,244.79999999999998,242.25,239.71,234.62,10.18,1.0,🟢 STABLE,Low,11,12
2606,1252.1999999999998,933.89,615.58,0.0,1252.2,25.4,🟡 DECLINING,Medium,5,6
2607,837.0,56.0,0.0,0.0,837.0,93.3,🔴 CRITICAL DECAY,Critical,1,1
2608,414.0,258.05,102.09,0.0,414.0,37.7,🟠 RAPID DECLINE,High,3,4
2609,1266.6,308.04,0.0,0.0,1266.6,75.7,🔴 CRITICAL DECAY,Critical,1,1
2610,361.20000000000005,336.53,311.86,262.52,98.68,6.8,🟢 STABLE,Low,11,12
2611,843.5999999999999,236.21,0.0,0.0,843.6,72.0,🔴 CRITICAL DECAY,Critical,1,1
